Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/13/16 23:00:00,08/14/16 00:00:00,107374182400
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/13/16 23:00:00,08/14/16 00:00:00,684
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/13/16 23:00:00,08/14/16 00:00:00,304
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/13/16 23:00:00,08/14/16 00:00:00,5467392
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/13/16 23:00:00,08/14/16 00:00:00,760
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/13/16 23:00:00,08/14/16 00:00:00,465186
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/13/16 23:00:00,08/14/16 00:00:00,1
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/13/16 23:00:00,08/14/16 00:00:00,2081
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 00:00:00,08/14/16 01:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 00:00:00,08/14/16 01:00:00,836
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 00:00:00,08/14/16 01:00:00,5378612
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 00:00:00,08/14/16 01:00:00,2059
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 00:00:00,08/14/16 01:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 00:00:00,08/14/16 01:00:00,760
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 00:00:00,08/14/16 01:00:00,451197
AmazonRDS,Not Applicable,USW2-RDS:TotalBackupUsage,,08/14/16 00:00:00,08/14/16 01:00:00,2651313405952
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 00:00:00,08/14/16 01:00:00,1
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 00:00:00,08/14/16 01:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 01:00:00,08/14/16 02:00:00,475670
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 01:00:00,08/14/16 02:00:00,107374182400
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 01:00:00,08/14/16 02:00:00,2034
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 01:00:00,08/14/16 02:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 01:00:00,08/14/16 02:00:00,304
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 01:00:00,08/14/16 02:00:00,684
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 01:00:00,08/14/16 02:00:00,760
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 01:00:00,08/14/16 02:00:00,5546528
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 01:00:00,08/14/16 02:00:00,304
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 02:00:00,08/14/16 03:00:00,836
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 02:00:00,08/14/16 03:00:00,2044
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 02:00:00,08/14/16 03:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 02:00:00,08/14/16 03:00:00,456149
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 02:00:00,08/14/16 03:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 02:00:00,08/14/16 03:00:00,228
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 02:00:00,08/14/16 03:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 02:00:00,08/14/16 03:00:00,5378649
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 02:00:00,08/14/16 03:00:00,836
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 03:00:00,08/14/16 04:00:00,2053
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 03:00:00,08/14/16 04:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 03:00:00,08/14/16 04:00:00,304
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 03:00:00,08/14/16 04:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 03:00:00,08/14/16 04:00:00,475326
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 03:00:00,08/14/16 04:00:00,1
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 03:00:00,08/14/16 04:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 03:00:00,08/14/16 04:00:00,5548077
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 03:00:00,08/14/16 04:00:00,608
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 04:00:00,08/14/16 05:00:00,760
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 04:00:00,08/14/16 05:00:00,5459187
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 04:00:00,08/14/16 05:00:00,461900
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 04:00:00,08/14/16 05:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 04:00:00,08/14/16 05:00:00,228
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 04:00:00,08/14/16 05:00:00,107374182400
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 04:00:00,08/14/16 05:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 04:00:00,08/14/16 05:00:00,304
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 04:00:00,08/14/16 05:00:00,2031
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 05:00:00,08/14/16 06:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 05:00:00,08/14/16 06:00:00,5458260
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 05:00:00,08/14/16 06:00:00,464840
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 05:00:00,08/14/16 06:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 05:00:00,08/14/16 06:00:00,836
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 05:00:00,08/14/16 06:00:00,1
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 05:00:00,08/14/16 06:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 05:00:00,08/14/16 06:00:00,228
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 05:00:00,08/14/16 06:00:00,2046
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 06:00:00,08/14/16 07:00:00,304
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 06:00:00,08/14/16 07:00:00,465579
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 06:00:00,08/14/16 07:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 06:00:00,08/14/16 07:00:00,5486990
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 06:00:00,08/14/16 07:00:00,684
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 06:00:00,08/14/16 07:00:00,684
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 06:00:00,08/14/16 07:00:00,304
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 06:00:00,08/14/16 07:00:00,2065
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 06:00:00,08/14/16 07:00:00,107374182400
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 07:00:00,08/14/16 08:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 07:00:00,08/14/16 08:00:00,5483084
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 07:00:00,08/14/16 08:00:00,464748
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 07:00:00,08/14/16 08:00:00,836
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 07:00:00,08/14/16 08:00:00,228
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 07:00:00,08/14/16 08:00:00,2061
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 07:00:00,08/14/16 08:00:00,836
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 07:00:00,08/14/16 08:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 07:00:00,08/14/16 08:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 08:00:00,08/14/16 09:00:00,304
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 08:00:00,08/14/16 09:00:00,760
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 08:00:00,08/14/16 09:00:00,5520254
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 08:00:00,08/14/16 09:00:00,483916
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 08:00:00,08/14/16 09:00:00,2215
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 08:00:00,08/14/16 09:00:00,1
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 08:00:00,08/14/16 09:00:00,107374182400
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 08:00:00,08/14/16 09:00:00,608
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 08:00:00,08/14/16 09:00:00,304
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 09:00:00,08/14/16 10:00:00,228
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 09:00:00,08/14/16 10:00:00,1
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 09:00:00,08/14/16 10:00:00,608
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 09:00:00,08/14/16 10:00:00,2073
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 09:00:00,08/14/16 10:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 09:00:00,08/14/16 10:00:00,5460509
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 09:00:00,08/14/16 10:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 09:00:00,08/14/16 10:00:00,466011
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 09:00:00,08/14/16 10:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 10:00:00,08/14/16 11:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 10:00:00,08/14/16 11:00:00,5467592
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 10:00:00,08/14/16 11:00:00,760
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 10:00:00,08/14/16 11:00:00,2048
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 10:00:00,08/14/16 11:00:00,107374182400
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 10:00:00,08/14/16 11:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 10:00:00,08/14/16 11:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 10:00:00,08/14/16 11:00:00,465735
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 10:00:00,08/14/16 11:00:00,836
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 11:00:00,08/14/16 12:00:00,461448
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 11:00:00,08/14/16 12:00:00,5455167
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 11:00:00,08/14/16 12:00:00,2038
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 11:00:00,08/14/16 12:00:00,684
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 11:00:00,08/14/16 12:00:00,608
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 11:00:00,08/14/16 12:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 11:00:00,08/14/16 12:00:00,304
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 11:00:00,08/14/16 12:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 11:00:00,08/14/16 12:00:00,304
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 12:00:00,08/14/16 13:00:00,836
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 12:00:00,08/14/16 13:00:00,1
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 12:00:00,08/14/16 13:00:00,2053
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 12:00:00,08/14/16 13:00:00,836
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 12:00:00,08/14/16 13:00:00,462683
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 12:00:00,08/14/16 13:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 12:00:00,08/14/16 13:00:00,228
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 12:00:00,08/14/16 13:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 12:00:00,08/14/16 13:00:00,5461980
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 13:00:00,08/14/16 14:00:00,760
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 13:00:00,08/14/16 14:00:00,2056
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 13:00:00,08/14/16 14:00:00,304
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 13:00:00,08/14/16 14:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 13:00:00,08/14/16 14:00:00,304
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 13:00:00,08/14/16 14:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 13:00:00,08/14/16 14:00:00,5463644
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 13:00:00,08/14/16 14:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 13:00:00,08/14/16 14:00:00,463627
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 14:00:00,08/14/16 15:00:00,836
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 14:00:00,08/14/16 15:00:00,2058
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 14:00:00,08/14/16 15:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 14:00:00,08/14/16 15:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 14:00:00,08/14/16 15:00:00,455150
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 14:00:00,08/14/16 15:00:00,1
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 14:00:00,08/14/16 15:00:00,836
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 14:00:00,08/14/16 15:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 14:00:00,08/14/16 15:00:00,5378644
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 15:00:00,08/14/16 16:00:00,2000
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 15:00:00,08/14/16 16:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 15:00:00,08/14/16 16:00:00,477205
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 15:00:00,08/14/16 16:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 15:00:00,08/14/16 16:00:00,5531882
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 15:00:00,08/14/16 16:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 15:00:00,08/14/16 16:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 15:00:00,08/14/16 16:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 15:00:00,08/14/16 16:00:00,760
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 16:00:00,08/14/16 17:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 16:00:00,08/14/16 17:00:00,451370
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 16:00:00,08/14/16 17:00:00,304
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 16:00:00,08/14/16 17:00:00,1
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 16:00:00,08/14/16 17:00:00,684
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 16:00:00,08/14/16 17:00:00,684
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 16:00:00,08/14/16 17:00:00,5288815
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 16:00:00,08/14/16 17:00:00,304
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 16:00:00,08/14/16 17:00:00,2053
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 17:00:00,08/14/16 18:00:00,836
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 17:00:00,08/14/16 18:00:00,228
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 17:00:00,08/14/16 18:00:00,107374182400
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 17:00:00,08/14/16 18:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 17:00:00,08/14/16 18:00:00,480550
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 17:00:00,08/14/16 18:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 17:00:00,08/14/16 18:00:00,5539586
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 17:00:00,08/14/16 18:00:00,836
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 17:00:00,08/14/16 18:00:00,2026
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 18:00:00,08/14/16 19:00:00,304
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 18:00:00,08/14/16 19:00:00,5489693
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 18:00:00,08/14/16 19:00:00,107374182400
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 18:00:00,08/14/16 19:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 18:00:00,08/14/16 19:00:00,469648
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 18:00:00,08/14/16 19:00:00,304
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 18:00:00,08/14/16 19:00:00,760
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 18:00:00,08/14/16 19:00:00,2027
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 18:00:00,08/14/16 19:00:00,684
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 19:00:00,08/14/16 20:00:00,5458995
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 19:00:00,08/14/16 20:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 19:00:00,08/14/16 20:00:00,473978
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 19:00:00,08/14/16 20:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 19:00:00,08/14/16 20:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 19:00:00,08/14/16 20:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 19:00:00,08/14/16 20:00:00,760
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 19:00:00,08/14/16 20:00:00,1995
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 19:00:00,08/14/16 20:00:00,836
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 20:00:00,08/14/16 21:00:00,760
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 20:00:00,08/14/16 21:00:00,684
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 20:00:00,08/14/16 21:00:00,5454436
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 20:00:00,08/14/16 21:00:00,1
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 20:00:00,08/14/16 21:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 20:00:00,08/14/16 21:00:00,467914
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 20:00:00,08/14/16 21:00:00,2064
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 20:00:00,08/14/16 21:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 20:00:00,08/14/16 21:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 21:00:00,08/14/16 22:00:00,304
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 21:00:00,08/14/16 22:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 21:00:00,08/14/16 22:00:00,5471230
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 21:00:00,08/14/16 22:00:00,473467
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 21:00:00,08/14/16 22:00:00,1
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 21:00:00,08/14/16 22:00:00,684
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 21:00:00,08/14/16 22:00:00,2019
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 21:00:00,08/14/16 22:00:00,304
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 21:00:00,08/14/16 22:00:00,608
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 22:00:00,08/14/16 23:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 22:00:00,08/14/16 23:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 22:00:00,08/14/16 23:00:00,836
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 22:00:00,08/14/16 23:00:00,228
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 22:00:00,08/14/16 23:00:00,107374182400
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/14/16 22:00:00,08/14/16 23:00:00,2006
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 22:00:00,08/14/16 23:00:00,469078
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/14/16 22:00:00,08/14/16 23:00:00,5454374
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/14/16 22:00:00,08/14/16 23:00:00,912
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/14/16 23:00:00,08/15/16 00:00:00,1
AmazonRDS,Not Applicable,USW2-RDS:ChargedBackupUsage,,08/14/16 23:00:00,08/15/16 00:00:00,74338795520
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/14/16 23:00:00,08/15/16 00:00:00,608
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/14/16 23:00:00,08/15/16 00:00:00,107374182400
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/14/16 23:00:00,08/15/16 00:00:00,304
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/14/16 23:00:00,08/15/16 00:00:00,304
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/14/16 23:00:00,08/15/16 00:00:00,468764
